Predicted Values,True Values,dayofmonth,dayofweek,month
225.45,243,13,2,12
244.82,260,14,3,12
272.09,270,15,4,12
280.48,272,16,5,12
271.75,283,17,6,12
198.55,218,18,0,12
223.03,220,19,1,12
231.1,236,20,2,12
241.96,250,21,3,12
264.82,229,22,4,12
281.63,266,23,5,12
280.16,295,24,6,12
199.11,173,25,0,12
226.37,223,26,1,12
226.95,233,27,2,12
248.14,248,28,3,12
267.43,277,29,4,12
276.72,266,30,5,12
280.45,299,31,6,12
